Date,real_gdp_growth,inflation,tbill_yield,shiller_pe,consumer_confidence,mktcap_gdp_ratio,volatility,sp500_return,sp500_re3,sp500_re6,sp500_re12,sp500_re60,bubble
2012-05-01,1.7319423274066104,-2.453779240538334,1.8,20.94,98.6373580484633,0.08303916907711412,0.7898804570970344,-3.257286700374351,-0.8295809950535693,9.364654849072895,0.22117446630451898,-11.2411821538706,0
2012-06-01,1.7319423274066104,-0.9871412150008974,1.62,20.55,98.4078342709229,0.08193777501187605,1.2959692819202029,-1.3263548726207275,-4.733523365293257,6.447254126049606,2.811332333817562,-12.594852693519309,0
2012-07-01,0.5408864823340798,0.34712295774803614,1.53,21,98.3269588844526,0.08364196162045859,0.878756437466052,2.7427690633783586,-1.922203068312145,4.551815343923482,2.61019174608923,-10.582556832006107,0
2012-08-01,0.5408864823340798,7.198558198518601,1.68,21.41,98.5176616901476,0.08632816414142921,0.5684952889246169,3.211548927032326,4.635904776816013,3.7678651967851806,18.403624368308712,-3.5177572149427183,0
2012-09-01,0.5408864823340798,5.878183854950558,1.72,21.78,98.872749021535,0.08878677450926058,0.750235639100542,2.8479817592361734,9.06247166560885,3.899974086550917,22.96146113742461,-3.5868868226995754,0
2012-10-01,0.4562716008958745,3.284587438256481,1.75,21.58,99.1273898453727,0.08789241648395735,0.6735668137402231,-0.38796746615678,5.739163688243676,3.7066422394206544,19.101737877106075,-6.614447345517849,0
2012-11-01,0.4562716008958745,-1.9967038881694488,1.65,20.9,99.0304062432484,0.08524492197287795,0.9751831566365292,-3.012199023521722,-0.6370016744451257,3.9693723113168877,13.70574517701928,-4.706879232467087,0
2012-12-01,0.4562716008958745,-0.14520120367227385,1.72,21.24,98.6554887367039,0.08694308400284298,0.7372941583572435,1.9920975826634324,-1.4638843856950912,7.465923172242861,14.39452433806261,-3.8486499641703142,0
2013-01-01,3.590044091402711,2.4030137357850423,1.91,21.9,98.5113393346831,0.08934438997317436,0.6282667222741939,4.085664667543187,2.9614277169604186,8.870552589389469,13.82613910716759,7.371841364704523,0
2013-02-01,3.590044091402711,6.714072723247555,1.98,22.05,98.6269633982591,0.09127020697131269,0.8285308317677528,2.155498513915144,8.447411635628278,7.756599807616937,11.816723229007241,11.620303054905644,0
2013-03-01,3.590044091402711,-3.3226035123508413,1.96,22.42,98.8142540505764,0.09359494751560252,0.4708126928911014,2.547096825386319,9.037538054827078,7.441354560696123,11.63153954680256,17.760110559326915,0
2013-04-01,0.4945002513272012,-2.4770007064834787,1.76,22.6,99.0524270356134,0.09440479540538887,0.8908885391193636,1.2812493954849957,6.099702783031602,9.241768788860917,13.290970333879093,14.610316168905557,0
2013-05-01,0.4945002513272012,0.49812021517219307,1.93,23.41,99.4323245191109,0.09856036142966376,0.6884771726637873,4.401859043738443,8.432794863486981,17.59255939362212,22.26024588636144,16.862644489103616,0
2013-06-01,0.4945002513272012,2.8941860479008152,2.3,22.93,99.6287343063928,0.09729397762677873,1.085285019755406,-1.2848814518489515,4.380879915916003,13.81434166028026,22.31163296763079,20.69114631873252,0
2013-07-01,3.1706777294290056,2.3743971830912924,2.58,23.49,99.5864074301676,0.09903881285422514,0.43371289302502414,3.0832051495888857,6.23798306487553,12.718184274520405,22.71691008839667,32.71615248184647,0
2013-08-01,3.1706777294290056,2.902664190044013,2.74,23.36,99.2710105819469,0.0991224985975219,0.6567715394920739,0.0844979265047785,1.8446921650892678,10.433046134721046,18.99889557875234,30.326109858209715,0
2013-09-01,3.1706777294290056,0.45327258580445395,2.81,23.44,98.8430474415183,0.10013622377164168,0.5517135665906843,1.0226993754827607,4.225430419392517,8.791421367912665,16.88697676351998,38.639221003328,0
2013-10-01,3.231431699510434,0.644171352564693,2.62,23.83,98.5784721654251,0.1006858400772645,0.784180794921188,1.947640131107109,3.077282642567769,9.507226077545038,19.627630718726973,77.54232039636663,0
2013-11-01,3.231431699510434,2.235980074390942,2.72,24.64,98.6913180424602,0.1044035413402117,0.5644006787165975,3.692377458532703,6.793047081295023,8.763050053663779,27.897254232669532,101.97726037325606,0
2013-12-01,3.231431699510434,3.219556896886777,2.9,24.86,99.0324166207983,0.10582248447694355,0.5995246742671383,1.3590948338697117,7.148657218893173,11.67614917499089,27.103473975068383,106.00072929486304,0
2014-01-01,-1.1260344444356418,2.9481112065645743,2.86,24.86,99.2265812921296,0.10654238008530476,0.7884539951521937,0.806514066977182,5.949314837531894,9.209674712946757,23.099162388543615,110.53628780701956,0
2014-02-01,-1.1260344444356418,1.3289610708913546,2.71,24.59,99.3053076673473,0.10623135182411936,0.8017207402430745,-0.291929146820602,1.8782870022539422,8.79892700393392,20.14996925233583,125.65478186356688,0
2014-03-01,-1.1260344444356418,2.4781764955682295,2.72,24.96,99.3415361159961,0.10894875663237073,0.6582042787093041,2.5580064280368076,3.083339786920969,10.452414398074872,20.162751558842686,146.12946257577954,0
2014-04-01,5.525668097740288,2.2601020910144154,2.71,24.79,99.4235631723529,0.10693912301154099,0.8247580604028495,0.03970979651413131,2.2992164007111793,8.38531886071754,18.689756159674033,119.80310086659199,0
2014-05-01,5.525668097740288,2.307660798433764,2.56,24.94,99.4082619615829,0.10840244734828823,0.5167329829221836,1.3683713645092466,4.002663672786522,5.956132186550356,15.241121084983899,109.41368114271785,0
2014-06-01,5.525668097740288,1.5969291040399458,2.6,25.56,99.3785924016951,0.11169048149106955,0.3638500300368688,3.03317334913773,4.484523911736926,7.706136808682462,20.282066013084,110.24165334945795,0
2014-07-01,4.973899769808932,1.35897412119248,2.54,25.82,99.369394617169,0.11133834719857177,0.6687845577741223,1.3358396376130566,5.838241447008463,8.27169165258237,18.24316225998992,110.84182855677369,0
2014-08-01,4.973899769808932,-0.19183274409180218,2.42,25.62,99.4760151707907,0.11068547371162867,0.4899884459266344,-0.5863869038568725,3.7972875005953144,7.95194382071942,17.450556556832275,94.26282273479049,0
2014-09-01,4.973899769808932,0.08594304062956581,2.53,25.92,99.7055915042825,0.11247424549521527,0.5957830446046991,1.6160854027213567,2.36969015299755,6.9604833862797255,18.140436351997714,90.82188502225841,0
2014-10-01,2.2702505615013857,-0.23723833293702867,2.3,25.16,100.028344728578,0.1085310672680067,1.1516978020420585,-2.8075033990056397,-1.8159241802240045,3.9162992286483567,12.630012267227908,81.45008710638217,0
2014-11-01,2.2702505615013857,-2.235945266117201,2.33,26.61,100.424351642148,0.11454230138501523,0.25727669800861086,5.538722016032871,4.2334300265608915,8.191473036401264,14.635500185025286,87.90794709899181,0
